Temperature (°C),Humidity (%),Rainfall (mm),Soil pH,NPK Levels,Vegetable,Yield (kg),Area (sq meters)
27.578856935597678,53.04246229810445,113.55445726667205,5.533512035629977,94.26890660091158,Groundmelon,2731.386673562391,1354.6066665246217
32.549440270541055,40.454351747560814,265.52102146005785,7.608479115822677,104.17062756585867,Pumpkin,1187.4913587199435,586.1742988546716
29.701420876077716,72.41487636494008,273.36086634406627,7.854553172411817,143.40398639299633,Groundmelon,1527.8414208200134,678.0886167332814
31.06961860769697,65.55469107361989,98.53817415463726,7.138895493543372,84.62175970399238,Pumpkin,1976.5027085684276,968.9490995608767
20.64069145142613,62.275890724658055,82.61390913784848,6.078591576158562,188.05003425084013,Okra,3122.167721288398,1476.7125025931332
18.548790875594456,88.34842573091576,293.901242147278,6.129361160706326,136.23688762668507,Groundmelon,3921.6339250122446,1932.1757592247893
30.012295032817168,68.55995919814569,267.080990912592,6.666482183589048,188.00236654940102,Pumpkin,2027.5624431577319,814.1586954500189
31.13669478534528,83.17157888946923,273.3090368024867,7.744577699003549,56.96065378687321,Pumpkin,2563.4334562080526,1118.6122349990578
34.81010284001347,46.97251181025801,271.5940961560988,5.873994140368896,101.39170556922102,Pumpkin,1777.1667862673062,787.8752038574376
23.25235353822853,68.46032315647139,185.4217060084321,7.564934173958717,53.42114910314346,Groundmelon,3026.468861828844,1422.7079100238243
22.440361715855666,83.39898133654515,211.60043416644993,6.228257021762876,90.83777226469547,Okra,2099.7576038513394,1035.194210084011
30.528259214839935,69.1552878639949,186.34071303341042,7.521465423572745,179.30097084028822,Okra,2444.7885203148326,1325.2630754617905
21.816070805060356,75.90070890635008,62.801587297582266,7.800677994003847,55.491457376330125,Groundmelon,2703.4386275518864,1183.6587531166033
33.61514651207129,58.60217839061037,236.37577133819318,6.5687346799858,115.42206498736172,Pumpkin,3058.72698972183,1810.3162853112062
32.16825503686024,44.62247585185333,176.33300833397007,6.412626635263827,67.63506057098417,Pumpkin,1180.1549838692597,768.0555977852636
23.579880547500366,62.895014756353575,211.92726869755745,7.505553297428254,112.52609888905516,Pumpkin,2664.703281359781,1212.2359976294913
30.017421355829946,59.72396954194288,175.65995124388382,6.823707205948486,175.82773763965662,Groundmelon,2293.492293443308,1394.3459449474187
30.090857481693646,83.35300911894737,172.95283058061398,7.211122621157992,143.46065501037788,Groundmelon,1401.2952594390013,582.9436952566609
17.062477376718654,52.19976511762361,92.94727736944171,7.057073092402948,160.5134517997135,Pumpkin,1624.110004994085,715.2522649431
33.05105813359133,88.3367113767554,119.67842878528724,5.882222114111991,102.36561731743714,Pumpkin,3651.6702733004126,1737.0341487484282
25.105047448957144,87.9069059902248,89.71317298598895,7.611975900723904,191.65965425152123,Pumpkin,3615.3280273007103,1993.09713332186
31.529149322154833,52.381582153571934,98.9165739063356,5.9894377785328405,156.389314066925,Groundmelon,1099.9907632710247,514.5090832754304
21.400992020612236,57.40259777386602,293.24434510507626,7.830705360176951,113.26982289267963,Groundmelon,3068.2044737087567,1552.0621648538595
32.91046456992401,84.77778704369425,88.2783614430496,6.12642822855537,113.96972003405824,Okra,2662.561939412062,1486.511021977511
22.784033574683264,88.33111104480537,117.31760607630191,7.334702433184354,187.80262669149465,Pumpkin,3819.4475294417457,1562.0957708191645
15.216753029605968,62.1719551418022,197.64741443464624,6.21163848373398,136.46070401530875,Pumpkin,3724.0171330672474,2240.8332941009785
33.10763952838528,56.049852282044895,202.54464405916048,6.29446352146716,155.95688148545625,Okra,2738.685738557086,1215.365886640894
16.82573353572267,66.3047006625771,88.49353243595726,6.275004631955763,112.55528367697562,Pumpkin,1416.8647639555109,616.0178284550152
21.3862727518083,74.38846031828675,248.42935644630307,7.369730635065208,83.55391471470712,Okra,2379.4450710079004,970.4911916646299
34.0012393410161,53.673725768748994,246.30071697820625,6.892037794923483,158.5338937991628,Groundmelon,3175.4931007870173,1549.4621076564538
34.012142938751126,76.82365873095364,109.32942605097277,7.707381139618743,141.17356582120817,Okra,3855.209905269614,1894.5682659705908
26.46875776246572,42.582867855732054,122.16657566886511,6.268431798010112,125.20143206371691,Okra,2091.4882172577477,864.1480569635034
27.636744243395984,42.46472463822082,284.49696636487425,7.229981305141861,143.60314099916957,Groundmelon,3354.014427860656,1457.5743135334383
23.968910439566393,59.314385257277266,256.4178614948695,7.3823714991577765,81.24283790963504,Pumpkin,3050.022259845171,1347.3993229061643
20.86421543396129,57.67365960303603,224.44925826563096,5.878705282574895,169.09080597979346,Okra,1234.8783314267864,539.4514623556453
21.57329090739832,55.78166076835761,70.55830537765013,6.501473393299528,192.22442075304588,Okra,2673.930550858864,1341.5391919529327
28.450369121540767,64.5509881334455,154.5660202256439,6.707043735876027,183.66547162515542,Pumpkin,1550.5265006181576,1005.908766562017
30.0474905887536,56.036679115578565,189.82546801920677,6.3892184747359355,98.21536179605258,Okra,3050.6478765332936,1796.332189334124
30.83158087451697,49.612895923404594,96.85282199594423,6.305281489922845,110.90086599231138,Groundmelon,2830.2545408219175,1320.7022821566734
30.792362855891078,55.473477454430046,162.05664552705613,7.216049734994105,171.26034496963416,Okra,3919.144274901499,2066.878344774809
16.824122060973806,88.74521364051175,200.2564693721725,6.039665994148722,139.26756962369058,Pumpkin,3806.1479953744283,1806.6269913724318
24.88840609405163,60.55567084974243,131.84417002884982,7.273476863127822,132.1871665514974,Pumpkin,1028.1185007966435,501.11106593435943
16.151175200332887,62.235638842916785,245.2362047376218,7.837610490976827,188.9962951300168,Okra,1240.0882905150988,639.6624962921909
25.990577646474712,68.827249497557,260.1123954097013,6.912993802944378,130.4037441465576,Pumpkin,3307.402934288684,1906.582987842173
23.83061002746754,89.16703842071132,130.9023673585177,7.028585591848685,127.24080193809648,Pumpkin,3056.9292189282305,1377.6405926181708
32.754083655166,52.08006382178815,259.6642886231143,5.672331755310223,56.30278868995395,Okra,3402.836795550674,1412.5251343472482
22.018300251041573,74.06410552662169,75.89414152575375,7.6611922590445705,60.412543788520644,Okra,1800.444768004971,793.1601518447011
17.341340328552118,75.7992346770862,259.43227465566406,6.2136194679996635,51.11304618209753,Pumpkin,3547.9683062874296,2190.052201965384
17.859833641056717,70.3662208396533,88.18760791690414,7.037627913821412,186.98663386754504,Okra,2327.2584159644075,1141.9606538861935
30.230212634349446,44.4289169818322,70.73178812743151,7.947780424362006,111.2579990026551,Groundmelon,1785.7254540233253,764.6447343065041
27.364361266325222,73.84361379137883,210.4438511102528,6.98875650143202,120.28420642001188,Okra,1031.823242754677,493.4635258833189
17.022453522455805,43.204735551808774,167.98434143882358,7.311773718660944,176.8080421388693,Pumpkin,3614.0921044587813,1863.3478904957133
16.682136122299948,69.80713247749485,276.9726501032082,6.61329904555938,141.3869465563667,Groundmelon,2606.031547720517,1460.3327887815285
29.0193826291824,76.97905886108714,140.7972990227123,5.650914608787644,141.42523945858716,Pumpkin,3926.146251255978,2144.9771039315506
16.45526012728387,50.54849453099752,121.78806585940717,7.493998373724471,94.48016440322186,Pumpkin,3144.0441687017783,1804.6849252514771
31.437201185807126,82.08110037713871,175.1837265360496,5.587497103159964,175.08625608867789,Groundmelon,1241.2514304693357,731.9880099261136
29.124844543129925,41.517690276650214,163.98654644216532,7.251644572219635,74.87449640592406,Okra,2764.5735592064275,1323.4811069706345
16.626975612837995,82.1906431829153,136.10701155429706,5.557303932874093,57.972438825942184,Pumpkin,1051.3736194700425,523.2315968446175
16.69675428170384,63.01645253213825,223.43532467458215,7.655763091441676,78.74050362777984,Okra,2673.3455626387963,1196.2171052189967
34.73279157002351,50.87939699658222,239.8904584784771,5.894090089582451,90.1605828161847,Okra,2050.6049892972424,1134.2283794387454
22.485415915122406,46.6889072496984,263.24599225753417,6.785678738606378,92.346658678131,Groundmelon,2929.887504156297,1494.2123228596486
22.412842941337818,87.66535837911863,293.2141511775857,6.992876761207868,150.57703979281513,Pumpkin,2624.7226187388123,1203.7967661666632
31.25599134515005,43.63327937905784,116.66404803312612,6.64386351843353,82.67368809929653,Groundmelon,1784.0509702434651,724.2718823765788
33.94497154767717,49.95467099679628,229.02337062249038,6.351908723372218,151.4987456742477,Groundmelon,1487.051827317472,804.3029008404368
34.720021276457416,57.3911173716523,148.5645588739363,6.66953574045243,63.66982598506996,Pumpkin,2214.134459025249,1231.2999320825838
30.067563705178834,71.01174244805603,219.27049298777703,6.2785393847028965,72.08036916468635,Pumpkin,3960.508944548814,2031.7716986485275
22.525191710618316,67.24005426380492,168.9954225873051,6.595305867702158,126.32321727364925,Groundmelon,2307.095921647815,1037.4220659765485
16.670014333973377,46.2821746206157,298.4432756919829,6.397282477495077,188.2843703864964,Groundmelon,3246.3614134668746,1318.827982571806
30.542938318548735,54.48639918691073,232.22553394768747,6.915512058767863,178.9351383216671,Groundmelon,1170.920576816112,574.9568831208373
26.1680849947161,51.9375885543012,288.12282510858114,6.094810405612459,195.31301636642047,Pumpkin,2136.597293252211,923.9578415595203
23.484440184939526,50.67714272451707,258.74238737029646,7.971641387285031,147.57185979172561,Pumpkin,2740.9691115970113,1395.321412410475
33.12708770189472,60.557216823999354,275.7252527908428,6.752174883455414,151.3722299624138,Groundmelon,3253.589539985446,2112.916503333776
17.223949646123028,75.20157262958284,253.60479930366873,5.985405193536274,143.75344983972383,Pumpkin,2585.15097195118,1079.7505474698823
24.852502085817182,50.87264661086179,164.78978259397786,6.692666873918181,143.4228384287296,Pumpkin,2545.8866374023437,1422.3799083232605
15.227072895348382,58.33394398514907,112.94711333672109,7.666037823812061,72.06805176013769,Pumpkin,3291.720737791507,2008.781202719721
24.373212839882527,59.54587134205811,142.58004386263053,5.554516982810989,131.56084342458928,Okra,1939.8631519567007,777.1384811249807
16.126065513636746,88.82282647177051,55.059058159987615,7.198885297768222,107.91019001775886,Okra,1271.8315626141775,688.4444373824173
17.376358325361437,87.73331784395344,180.9982918661668,6.86991949198482,116.38058236659401,Groundmelon,2041.451413052217,1247.4205103061943
17.350524935542097,80.00687913760379,176.26445006760218,5.9238949859253385,128.54008595888558,Okra,1476.9887063483038,815.3211798919498
27.984206042321272,52.08294604095926,181.31261620762206,7.543691098262302,69.25942577033774,Groundmelon,3897.8326124002997,1935.5247714916582
29.920897585308467,43.401865704583486,293.5078062430159,6.422211555935014,103.92316007781798,Groundmelon,2732.534642430075,1720.7862011231596
26.667375301943192,55.845206886031235,277.8635008637098,6.234505072038768,59.51743413149054,Pumpkin,2339.801293982856,1262.9682504818845
34.24345096949084,53.339727471691546,90.428194582527,7.570312979642253,196.95021956335987,Groundmelon,3736.155634469702,1722.638527490701
22.49741159047408,65.2962900073197,142.2206303889723,7.096312615479162,67.77920432301892,Groundmelon,3701.0841621013096,1531.9488108892574
20.714241725637216,78.88639550338965,155.98904486581546,7.745647709187061,88.77871078174317,Groundmelon,2247.091837222629,1184.2770150017031
32.3719825637892,82.91614694394289,140.13322946291194,7.0747092591779985,183.69393900550958,Groundmelon,3624.1820867494307,1755.4222854623697
19.47191677038905,82.24320427052542,249.62399090097827,7.3520441448302885,122.40650693587128,Pumpkin,1192.077799429037,558.0726064285415
34.264450788812226,57.98377806115339,181.00941746689674,7.591114740649032,70.34558022809455,Pumpkin,3657.1574359976403,2328.2822442254665
15.243089493796326,74.36171717303415,193.02495424290626,5.6368490897748424,107.63458070590234,Groundmelon,1931.7505856662951,1048.5964207500765
34.397576534152776,55.641709876211,263.2533897469814,7.44012239717345,67.38019912870787,Okra,2695.366853021864,1233.9988088891405
15.863198239011522,43.04527716175914,251.48203835383964,7.0342662046239415,80.03239956267527,Okra,1809.065749817173,809.186043783238
32.82286227396142,75.07826328014711,83.05288070507493,5.673769491287983,57.804477042476755,Groundmelon,3954.398671508018,2130.6577092324064
25.554022181725998,40.491377628489396,228.47864602090857,6.771444804671788,115.734124182365,Pumpkin,1215.3399500088406,806.604307639567
34.85929592238601,60.45912937292443,158.85903222550888,5.706145194959885,170.99541825878896,Groundmelon,2340.8658603419535,1553.4669183221
16.475931294707976,56.46896346510378,123.66222576562512,7.339868004308056,137.89537680498432,Groundmelon,2862.964464500684,1404.708476242719
26.077085688026415,74.66887692594261,62.50470522554659,6.8662542847447074,140.95179582269176,Pumpkin,2846.8367570118717,1387.6950174621072
34.38605071238198,78.31227363801895,171.81239008636274,7.883933843530743,80.08760451248605,Okra,3216.2751692945317,1564.5496747454765
25.461956883402976,55.20473179856419,138.85917018113284,5.957838428929424,101.58407648785497,Groundmelon,3173.2459789661293,1428.262225793361
27.58797276270525,80.58135072224268,112.8782599191002,7.015083631300946,176.7863155761248,Pumpkin,3379.4281156009106,1395.725779878404
28.914973779692343,54.69583802524669,223.6679323992394,6.028955336426228,63.17842764897718,Pumpkin,1702.862228469075,683.833668550072
24.090821295355465,62.316317999328064,242.37134682889675,7.035162461818496,178.68959805028007,Groundmelon,2111.519480205684,959.3164204442967
27.55116160168127,76.3509263507067,111.1973797573562,7.3066242559021415,122.55350393971784,Pumpkin,2146.099347940818,1065.5912186839425
26.686286238462003,74.64601146123942,62.36185916983681,7.305760823323847,175.5721146987676,Groundmelon,3867.518982730426,2356.8136758807104
33.02316020981978,89.36842361561,262.18817514130876,7.537684976706524,97.70096290916004,Okra,2227.9355712556244,1182.446088672757
15.908927606829158,51.258051210796594,52.48993530107583,7.633875569895792,100.82644273745312,Groundmelon,1665.6076321140308,803.6875557866582
20.619263791844606,73.11589567697911,284.278123480368,5.693179315667942,162.74073024847144,Okra,2897.033279175252,1158.9020922974762
34.008229681531176,70.48409541378888,206.90496849567648,6.35816789268101,167.74942600883304,Pumpkin,2281.800744475685,1402.4748108845208
32.80527567781833,85.7549227245015,130.46165880033007,7.217806300899515,84.44670169852202,Groundmelon,1750.2401893472447,763.2716184413894
24.11313505571426,47.818107082243756,111.61947739418406,6.746465718478031,195.93069872328581,Pumpkin,3145.4064233746035,1258.696156685995
27.402651956030734,77.58990817934665,52.25141606611881,5.976689866886979,62.673515636724346,Groundmelon,1575.7758599431854,683.5473987965291
20.54762365962265,68.41343081343842,108.8678542527193,6.881773925416745,60.27544446531964,Pumpkin,2900.062121978045,1279.169703326502
18.762423194475225,53.73329348939527,84.43207537928528,6.518589131915359,139.32563229291543,Okra,2291.592129211231,1303.0174037329057
24.273968098799642,63.72174570735871,203.04155518078642,6.475095694135763,158.4111151657432,Groundmelon,1957.5014929920164,1302.0821549479558
22.067044560521055,56.68882985348989,91.63639714845033,7.52438429358916,194.13291938374607,Pumpkin,3837.9468024619036,2223.624283706005
26.67312223701744,68.96567013942304,182.15745938415483,6.518995834580453,110.74186711982924,Groundmelon,1973.2225234443397,861.7444424316752
16.554692739299696,84.4500305407333,197.5291055861177,5.56613626370106,53.793711348444965,Groundmelon,2042.5221224499048,1270.793265218646
34.487896153323334,68.4652492206101,124.51042458672863,5.645158347227728,140.43445091696105,Okra,3611.915092399513,2010.9560388818147
34.72421488959206,71.58612091632921,58.76623725467968,7.640610104229051,93.45440308981577,Pumpkin,1387.1300886264796,672.5462029813315
28.963234280394904,65.93739235573547,59.31347015354903,7.901502025031303,114.94206817931034,Groundmelon,1324.2062489381833,636.6956874179275
25.72192732688241,42.55827532227379,56.5868330484794,7.221023341139269,123.27042233749029,Groundmelon,1848.1233522535074,904.6175149656278
21.190552325726557,51.64292784380471,234.78116678413656,6.4109207352502,59.67689161070507,Groundmelon,2774.9077698233796,1118.515954093382
31.275900394138972,64.60008647160413,129.50242620357454,7.846500789486819,122.89726768461541,Groundmelon,2152.900480330414,1423.6070795898788
28.694623451077586,55.51176418723524,249.0750464919159,7.15700771593934,113.94795002064721,Groundmelon,2825.663442507025,1421.6469916725412
18.252338786897827,49.08817988805971,157.93320596071229,7.610833872998344,156.88163979298898,Pumpkin,1479.2518931333038,737.9947492714176
33.21854368987685,65.20664209592192,163.24952520749096,7.414630760092523,146.8498866818517,Groundmelon,1784.352546302041,994.9983404245955
31.45074485846338,56.14048967239252,178.22065062739344,6.447848289431481,77.78235772258415,Groundmelon,2695.4870014374146,1331.0578416853748
33.99599826583848,52.90538215867073,228.25786409377596,6.696755502126964,80.92083773155954,Groundmelon,1651.447606776197,759.887233927431
29.5143901677672,63.19927087201904,118.37571645742676,5.9653303859202484,87.65092681615599,Pumpkin,2268.413891471335,1044.0261068829361
27.268303918715798,46.66421290410866,80.39683738338172,6.230035251101835,76.8425660445766,Groundmelon,2717.943630975069,1711.7055707775653
23.364860725812377,86.38728665377036,189.01433379786536,7.445314153216304,148.58197995027007,Groundmelon,3920.9527068427433,1702.9406546779699
33.65456966708027,83.38510489596194,131.7444058106848,7.734945979707771,199.16452688004057,Okra,1239.6599736327796,509.9991608579069
32.32127779000817,75.38102928702676,160.62282841700934,7.311151058128529,147.8162510773905,Okra,2381.2419357127146,1466.6325107411055
15.904373402123788,45.31069137942281,211.73667708432635,6.6629342416415955,141.00223192869367,Groundmelon,2188.8128822263925,1142.0050483917032
15.52733948994504,78.79386272348465,173.53143528531766,5.716273172349369,111.48919000266088,Groundmelon,3472.7237483535337,1726.2201342825585
22.52926733756099,80.39786640545094,205.0697042752107,5.64236987174612,96.88703882896411,Okra,3700.891357085303,2263.7889998697933
31.211066615636657,78.3882308857169,186.05000052840697,6.435813911532135,186.6610635359719,Pumpkin,3721.039505594095,1857.3770242341843
34.74552258629889,45.698294355962055,234.9490929840248,6.659554296919158,195.35028112132295,Pumpkin,2125.4179391247812,1245.221862241505
18.008337822070565,72.19539785338824,226.484154427905,7.022801555533242,124.51642633815916,Okra,1913.965440686446,785.90626775391
26.8826143070427,81.71623978746993,183.5474729521548,5.516223803467493,93.53007432598362,Groundmelon,2347.411751365254,1204.7459491559398
22.61781713262043,68.86767006098339,219.72575521492672,7.974307226165766,165.51833115046514,Okra,2031.958917915409,814.4446265432689
34.398287956292066,72.32036876140445,268.38990056815317,6.409847208510107,69.86851863003177,Pumpkin,3156.5529417045805,2041.079978790208
31.842378462714173,62.91817397131531,158.06782194704215,7.620236659502804,164.83823564655222,Okra,1640.7131458887475,1008.0686636113584
31.766574094222758,66.43536599420263,153.19076818719842,6.83741676416351,172.8422561467008,Pumpkin,2976.052252221644,1531.5128196049595
24.373863195899403,41.71884291758626,241.06140521309504,5.826098636333366,68.73559169407511,Groundmelon,3780.962599313503,1592.4138454142565
23.296390046753302,71.94815109866423,195.6384592604985,7.493913881336304,196.52922031948458,Groundmelon,1839.7407090883298,895.1525996396832
20.468141438614126,44.07236064455796,67.75169505564713,7.27456768729969,197.82684355827178,Groundmelon,3030.671849766473,1357.6191249324866
16.127509933018544,61.75072971701117,273.0280039227703,6.81859021232307,190.50792189910268,Pumpkin,1430.683364672135,743.7672941905539
32.29444752510106,54.632754883370396,57.69577555941004,6.78638272833445,124.40522141093965,Okra,1364.1518262917773,885.518447469229
31.258020182601552,67.27139751058566,237.09908905243577,5.71869901437732,86.91112134152426,Groundmelon,1346.933434194598,627.1187068469292
34.99435346572261,46.67081677616035,239.69853567607822,7.139622371434685,137.30139213228694,Pumpkin,1415.5845095360467,663.3474896679362
34.93273674147811,74.58217009866591,288.2777713204826,7.778112889385749,112.99007577071535,Groundmelon,1648.494610928326,1049.042385139539
26.10863411205255,79.75057684642351,63.53360210058019,5.7331122980533955,80.89229670757956,Okra,2688.491486805383,1609.025856293086
30.37974830361021,48.167722487157825,199.21421519612275,6.158778626622262,113.55146144267714,Groundmelon,3300.956945846612,1670.393067036714
33.895314597648564,45.215654367594105,156.96014265676325,7.755769933605247,149.58347535163858,Pumpkin,1380.5710711327474,709.2080620577852
31.99294781354823,47.275774139367954,132.6582387148855,6.210859774549483,60.63699661789866,Pumpkin,3610.044821772174,1602.7423073938646
19.94696203486395,83.85637809492508,72.57964007476826,7.134859180449816,100.01270021690249,Groundmelon,3528.148853290678,1869.3039612116866
24.01088270620187,66.40946308781781,190.6635299178273,6.837045412357861,52.66923350192378,Groundmelon,3182.1640795086746,1470.9766228455162
17.5831883030299,63.36304980037513,169.76018141865342,6.990819012509656,162.42432581925135,Pumpkin,2277.897398384419,1033.3301913184387
34.08102054517445,45.335590955117716,76.13861453775607,6.539472253943133,146.10369014250512,Groundmelon,1004.6717044765775,468.3775742476532
27.123492689017603,72.4778003378481,203.12237677427083,6.249978676384278,59.40082020529488,Groundmelon,3204.29482390089,1528.6750311383298
19.572856110069253,83.3999795947545,234.4882800632346,5.621333626824172,194.71063394029517,Groundmelon,3636.958434029318,1577.3884249719729
28.434013688117133,81.40929346617264,241.81957526341205,7.36070234823541,53.3932335690651,Okra,2005.8591285155858,929.8839386143839
27.362564809157917,71.30273544904006,276.34329706560686,7.365233655485567,138.49409697141328,Okra,3153.962683663356,1351.2054814826615
22.163254360656808,43.763935832583684,152.3676854721943,7.176814350196808,166.45511926985836,Okra,1186.142843083845,555.132155956276
17.27115184399258,45.619851358800645,288.2681921555343,7.109084470299051,168.18444695670843,Groundmelon,3128.4846144149283,1885.795960870648
28.431463911855992,42.46544935549123,266.35735127067153,6.109292830418815,55.14277033898057,Pumpkin,1204.9255625466792,665.9087686709408
25.406154018075867,52.87396082462347,124.12539275598476,5.555862334415728,185.9622698960659,Groundmelon,2761.5590076660465,1508.755681836782
30.446367834712788,46.78307335801889,89.82075933736462,7.521788492213599,187.76775078906832,Groundmelon,2792.659857685881,1752.0752567855895
25.403270022239866,53.002402012621694,158.84734903200336,6.7278463392395675,134.2085559731559,Okra,1906.4696632714586,869.6181516186242
32.043630006370805,59.25290278594808,150.47467698899163,6.267095326756546,122.31247983307192,Pumpkin,1237.3681812301945,590.5978703799253
26.03813677548971,87.14913920355679,193.92982633280107,5.754829766951425,56.73011945938997,Okra,3848.0043241373114,1841.3663171847832
26.218759430707728,70.5188029890846,195.846558081937,5.656803977253471,134.29312137648031,Pumpkin,2606.7322120498393,1317.5180274541408
32.533072053166904,81.74868928414811,237.49674609499382,6.372166804487943,111.40686226553461,Groundmelon,2739.2743753715877,1340.7279905472296
23.06965732424794,75.5175750356166,177.47248705140254,7.511842661917351,165.92096111129842,Groundmelon,2845.062667091421,1886.5371275440539
17.680304569012815,45.62515652633159,76.20566023519139,7.796809373334576,110.58253503291317,Groundmelon,3673.143780778465,2301.1108680990797
15.57565352626678,76.79602031869744,264.57283388827653,7.741878411532662,152.53712499870647,Pumpkin,1180.7669336402728,540.8044185309321
30.10274511347238,53.754944077956225,127.44114579629677,7.800002086874137,65.21122193562962,Okra,3679.8633035575986,2089.0903479906196
27.406191027069294,71.95539234973532,292.824365076648,7.769313357823357,69.94284061489503,Okra,1719.0295258338224,1069.1070285126734
29.08159536198447,57.04809868214943,79.46502716994254,6.8180618790009895,70.95652859737375,Okra,1233.8507487890424,674.7311949121378
19.259283230178212,89.88361316323295,289.5627930581258,6.048539096392259,56.82882496996153,Pumpkin,2971.7975563939945,1693.831355838627
17.727429511735394,53.17757397483889,72.75295172062924,7.495116457092051,131.19932889047055,Pumpkin,3930.926932770051,2570.287504361925
15.290893313357639,53.95652353871348,107.75903448676488,6.034282437131448,169.0951589065454,Groundmelon,1171.7261989197877,613.2901066335381
22.011751176131938,86.53361277811992,61.6449855216354,6.168018191891423,141.56168055404993,Okra,2278.3654541120977,1492.0248151300607
26.79835373709266,41.232220231816136,226.27828665974874,6.083135804556371,136.24323283292844,Pumpkin,2589.353576031357,1725.786028314366
22.844880901994646,74.83444939365984,262.57468414294794,6.787456009239515,152.09358926041045,Okra,1756.3568923104704,766.1404593224181
23.749498440474582,76.2663195367939,158.5177704539951,6.3045687704227,100.94679846080223,Okra,3948.616447458904,2175.5802584714665
33.08317388987497,81.81892887051997,282.1305187606074,5.8853901240633535,104.29311074723434,Pumpkin,2922.8896438114825,1413.6723211070002
21.965109340466007,88.72196553192376,197.5747679388999,6.632933529734705,97.14051473313839,Pumpkin,3533.052018540134,1965.2624148422083
25.279789783196215,88.78009595783263,207.5017838616308,7.684768096962918,156.81633992803634,Groundmelon,2247.333045915141,924.8193951903596
30.67306025482286,43.263837878323194,261.3548004251925,6.92638213737493,74.24605035061614,Groundmelon,2061.867661434453,924.9439356021264
22.930855646425403,81.09196613764513,124.20005126295973,7.695839014718968,51.95379204693866,Groundmelon,2659.473684643277,1422.8097595077732
27.441734004557468,72.31549668286907,138.56643033190645,5.9896804626978435,139.42946700837388,Okra,2305.835327879919,1347.947530167696
32.2472741749349,72.36710671865455,276.48797979866106,5.917434684181385,191.35720471013082,Okra,3144.8441654103835,1920.1562521798992
33.990412473152844,46.41749633073474,275.24087400969097,6.938942814246051,141.41118754944569,Groundmelon,1797.454270635384,794.4834806061169
17.941469618580758,72.50935832228267,294.1206940502177,6.658322253865682,167.43824794113425,Okra,2348.7730932771988,1202.6261586840264
33.53175250322989,89.12412903006239,275.4595791104178,7.150431604117392,150.9186064199045,Okra,3685.3982418821793,2127.8730756075574
24.842325861590766,85.59092847697235,81.84300900834022,7.486566977566953,124.61549802845244,Okra,3268.323701029988,1350.7556972961443
20.164887765979167,61.956533040242526,255.93107153424683,7.378268239130441,157.7588602675769,Okra,1504.2104950536832,795.8379783240841
24.182715124765224,41.99739866430472,152.4596195273985,7.855652934146403,173.61561857828326,Pumpkin,3660.5944881747923,1791.3420786706954
34.60065150570954,58.11467450001024,297.70033898648444,6.495641022892529,83.70974662575469,Pumpkin,2767.0497713355644,1173.5731311602292
24.85236187985739,81.31951558002777,168.07024108220025,6.0159668556204515,100.41957207247182,Groundmelon,3037.8615498174495,1301.9173802869595
21.575032205750162,75.07495507325831,188.45902062555515,6.877281599869715,83.55885987549257,Groundmelon,1882.7696975477982,880.6410343092043
27.668017086334515,62.96718277969782,182.44372881419963,5.776857800477964,117.82594333856615,Okra,2324.6327909069723,973.210100051068
19.802912375563864,42.75507675794155,130.43425746456944,6.222127808329079,182.75968263750013,Okra,3420.437436718753,1394.9023291572385
16.51726656217328,61.34473639116513,68.75552222322955,6.0197201381578616,101.78106512529985,Pumpkin,1992.0286562895462,818.0432399333705
17.577594438212984,63.45124698589417,273.9128076004796,6.491409291992702,106.170033369583,Okra,1495.1848465305798,808.6419224563562
17.56091677915545,86.4277766447068,250.6689531315717,5.7780414375055384,179.05508520078976,Okra,2134.9147389504415,1125.31481384171
18.038053870245886,72.05430517910797,84.88169513991733,5.579604361370245,127.30614961170129,Groundmelon,1207.6560022281642,693.8542490631744
17.776543452988204,55.582645832732446,244.1920678375182,7.14198501157508,130.31734994711516,Okra,3153.569375454797,1349.5074894304025
27.817494896064293,66.26591322253607,206.4616665126525,7.025622445724512,179.12018049983195,Pumpkin,1443.2377263225935,889.8852077240222
18.637601687982897,43.302765391108004,152.2859469794056,7.270897340096653,123.57901055382098,Okra,1855.377721182534,1000.158672660387
21.913345666477262,88.62841178248684,113.50528727389067,7.15096610067836,152.23363019440927,Okra,3643.2430166616764,2413.170104894047
32.935768198120236,58.002995096536296,264.93219587555814,5.785736702855958,62.84669988110911,Okra,2621.492973870313,1251.5206239956378
24.479232805257446,63.89336774565679,225.04706482351327,6.227697203439115,76.79475696903279,Okra,1964.015321789427,909.9469985331204
28.351154770420543,57.764198711846134,186.9349773672842,5.823816524750881,110.65643010743685,Okra,2643.0006700446575,1511.1604106585903
18.446397424032597,74.12558650581,202.39213347461603,7.607431005121407,124.22586017298123,Pumpkin,1654.832978895668,739.844548200194
18.845780376173416,73.11160791647964,72.76654552054524,7.367259138388809,194.86005518543442,Groundmelon,1075.5193891168303,571.6175182021117
15.817372325329577,75.76611552645679,168.47994022779798,6.003817507295606,195.5977449571685,Okra,2811.197436891409,1551.6808779987507
18.37870126144329,53.407161480596045,98.4250731964255,6.353273101224733,177.67956312181425,Groundmelon,3142.3777983541877,1279.3836150339428
20.57180678063917,55.783424058203295,102.09591975220634,7.916537480660535,97.33982529283618,Groundmelon,3639.3452963379386,1742.4036129322965
